cust_id,trans_date,month_name,qtr,fy,is_weekend,loc_name,items,total_quantity,total_sales
cust_04,2024-11-10,November,4,25,True,in-store,['1722'],5,47.5
cust_04,2024-11-12,November,4,25,False,online,['1694'],10,80.0
cust_04,2024-11-14,November,4,25,False,online,['1632'],3,60.0
cust_04,2024-11-16,November,4,25,True,online,['1647'],3,37.5
cust_04,2024-11-17,November,4,25,True,online,['1624'],7,171.5
cust_04,2024-11-29,November,4,25,False,in-store,['1714'],8,40.0
cust_04,2024-11-29,November,4,25,False,online,['1726'],8,328.0
cust_04,2024-12-01,December,4,25,True,in-store,['1737'],7,161.0
cust_04,2024-12-02,December,4,25,False,in-store,['1685'],9,288.0
cust_04,2024-12-12,December,4,25,False,in-store,"['1694', '1673']",10,269.0
cust_04,2024-12-15,December,4,25,True,in-store,['1719'],1,23.0
cust_04,2024-12-20,December,4,25,False,online,['1694'],5,40.0
cust_04,2024-12-21,December,4,25,True,online,['1715'],2,64.0
cust_04,2024-12-23,December,4,25,False,in-store,"['1772', '1656']",13,206.0
cust_04,2024-12-26,December,4,25,False,in-store,['1751'],1,32.0
cust_04,2024-12-28,December,4,25,True,online,['1779'],6,48.0
cust_04,2024-12-30,December,4,25,False,online,['1670'],6,57.0
cust_04,2025-01-02,January,1,25,False,in-store,['1730'],2,52.0
cust_04,2025-01-03,January,1,25,False,in-store,['1686'],8,268.0
cust_04,2025-01-04,January,1,25,True,in-store,['1766'],2,76.0
cust_04,2025-01-05,January,1,25,True,online,['1651'],1,6.5
cust_04,2025-01-08,January,1,25,False,online,"['1757', '1638']",10,188.0
cust_04,2025-01-09,January,1,25,False,in-store,['1680'],4,140.0
cust_04,2025-01-10,January,1,25,False,online,['1633'],6,228.0
cust_04,2025-01-13,January,1,25,False,online,['1646'],1,26.0
cust_04,2025-01-18,January,1,25,True,in-store,['1750'],9,261.0
cust_05,2022-01-03,January,1,22,False,in-store,['1609'],3,109.5
cust_05,2022-01-04,January,1,22,False,online,['1604'],5,137.5
cust_05,2022-01-08,January,1,22,True,online,['1602'],3,87.0
cust_05,2022-01-09,January,1,22,True,online,['1643'],8,256.0
cust_05,2022-01-10,January,1,22,False,online,['1709'],9,261.0
cust_05,2022-01-12,January,1,22,False,online,['1778'],6,48.0
cust_05,2022-01-14,January,1,22,False,in-store,['1608'],10,275.0
cust_05,2022-01-14,January,1,22,False,online,['1706'],5,160.0
cust_05,2022-01-17,January,1,22,False,online,['1764'],4,86.0
cust_05,2022-01-21,January,1,22,False,in-store,['1762'],7,276.5
cust_05,2022-01-26,January,1,22,False,in-store,"['1740', '1659']",6,187.5
cust_05,2022-01-30,January,1,22,True,online,['1697'],9,112.5
cust_05,2022-02-02,February,1,22,False,online,['1627'],2,25.0
cust_05,2022-02-04,February,1,22,False,in-store,['1643'],10,320.0
cust_05,2022-02-09,February,1,22,False,online,['1732'],8,64.0
cust_05,2022-02-12,February,1,22,True,in-store,['1786'],4,38.0
cust_05,2022-02-12,February,1,22,True,online,['1735'],7,203.0
cust_05,2022-02-14,February,1,22,False,in-store,['1632'],10,200.0
cust_05,2022-02-17,February,1,22,False,online,['1721'],9,369.0
cust_05,2022-02-19,February,1,22,True,online,['1752'],1,6.5
cust_05,2022-02-21,February,1,22,False,in-store,['1686'],7,234.5
cust_05,2022-02-22,February,1,22,False,online,['1647'],2,25.0
cust_05,2022-02-23,February,1,22,False,online,['1629'],10,410.0
cust_05,2022-02-24,February,1,22,False,online,['1718'],7,255.5
cust_05,2022-02-28,February,1,22,False,in-store,['1620'],3,55.5
cust_05,2022-02-28,February,1,22,False,online,['1686'],9,301.5
cust_05,2022-03-01,March,1,22,False,online,['1616'],9,207.0
cust_05,2022-03-02,March,1,22,False,in-store,['1764'],2,43.0
cust_05,2022-03-04,March,1,22,False,in-store,['1692'],2,61.0
cust_05,2022-03-06,March,1,22,True,in-store,['1654'],4,122.0
cust_05,2022-03-07,March,1,22,False,online,['1678'],5,55.0
cust_05,2022-03-10,March,1,22,False,online,['1714'],7,35.0
cust_05,2022-03-11,March,1,22,False,in-store,['1683'],2,76.0
cust_05,2022-03-13,March,1,22,True,online,['1682'],6,93.0
cust_05,2022-03-15,March,1,22,False,in-store,['1749'],6,57.0
cust_05,2022-03-17,March,1,22,False,online,['1653'],10,215.0
cust_05,2022-03-18,March,1,22,False,in-store,['1713'],9,342.0
cust_05,2022-03-19,March,1,22,True,in-store,['1781'],8,112.0
cust_05,2022-03-21,March,1,22,False,online,['1676'],1,15.5
cust_05,2022-03-23,March,1,22,False,in-store,['1608'],4,110.0
cust_05,2022-03-29,March,1,22,False,in-store,['1781'],6,84.0
cust_05,2022-03-30,March,1,22,False,online,['1628'],2,70.0
cust_05,2022-03-31,March,1,22,False,online,['1743'],10,185.0
cust_05,2022-04-01,April,2,22,False,in-store,['1694'],3,24.0
cust_05,2022-04-03,April,2,22,True,online,['1712'],9,247.5
cust_05,2022-04-14,April,2,22,False,online,['1633'],3,114.0
cust_05,2022-04-15,April,2,22,False,in-store,['1616'],2,46.0
cust_05,2022-04-16,April,2,22,True,in-store,['1665'],9,355.5
cust_05,2022-04-18,April,2,22,False,in-store,['1717'],8,172.0
cust_05,2022-04-20,April,2,22,False,online,['1656'],6,57.0
cust_05,2022-04-22,April,2,22,False,in-store,['1758'],2,52.0
cust_05,2022-04-26,April,2,22,False,online,['1626'],10,200.0
cust_05,2022-04-27,April,2,22,False,in-store,"['1741', '1601']",12,327.0
cust_05,2022-04-27,April,2,22,False,online,['1747'],5,55.0
cust_05,2022-04-30,April,2,22,True,in-store,['1667'],6,57.0
cust_05,2022-05-01,May,2,22,True,in-store,"['1649', '1726']",6,237.0
cust_05,2022-05-03,May,2,22,False,online,"['1626', '1742']",5,91.0
cust_05,2022-05-16,May,2,22,False,online,['1666'],10,155.0
cust_05,2022-05-19,May,2,22,False,online,['1784'],8,244.0
cust_05,2022-05-26,May,2,22,False,in-store,['1603'],5,107.5
cust_05,2022-05-30,May,2,22,False,online,"['1721', '1746']",10,320.0
cust_05,2022-06-01,June,2,22,False,online,['1609'],2,73.0
cust_05,2022-06-02,June,2,22,False,online,['1641'],5,137.5
cust_05,2022-06-04,June,2,22,True,in-store,['1655'],5,25.0
cust_05,2022-06-06,June,2,22,False,in-store,['1737'],3,69.0
cust_05,2022-06-06,June,2,22,False,online,['1646'],5,130.0
cust_05,2022-06-12,June,2,22,True,online,['1646'],3,78.0
cust_05,2022-06-17,June,2,22,False,online,['1682'],6,93.0
cust_05,2022-06-21,June,2,22,False,online,['1719'],2,46.0
cust_05,2022-06-24,June,2,22,False,in-store,['1662'],4,164.0
cust_05,2022-06-26,June,2,22,True,online,['1726'],2,82.0
cust_05,2022-07-02,July,3,22,True,online,['1652'],5,122.5
cust_05,2022-07-04,July,3,22,False,online,['1703'],10,140.0
cust_05,2022-07-08,July,3,22,False,online,['1667'],3,28.5
cust_05,2022-07-09,July,3,22,True,online,['1754'],7,234.5
cust_05,2022-07-11,July,3,22,False,online,['1768'],9,58.5
cust_05,2022-07-12,July,3,22,False,in-store,['1603'],8,172.0
cust_05,2022-07-15,July,3,22,False,in-store,['1626'],8,160.0
cust_05,2022-07-16,July,3,22,True,online,['1638'],7,56.0
cust_05,2022-07-18,July,3,22,False,online,['1726'],9,369.0
cust_05,2022-07-19,July,3,22,False,in-store,['1602'],8,232.0
cust_05,2022-07-21,July,3,22,False,in-store,['1629'],6,246.0
cust_05,2022-07-26,July,3,22,False,online,['1610'],3,24.0
cust_05,2022-07-28,July,3,22,False,in-store,['1611'],10,65.0
cust_05,2022-07-31,July,3,22,True,online,['1661'],4,80.0
cust_05,2022-08-07,August,3,22,True,in-store,"['1626', '1743']",11,205.0
cust_05,2022-08-09,August,3,22,False,in-store,['1737'],10,230.0
cust_05,2022-08-10,August,3,22,False,in-store,['1717'],6,129.0
cust_05,2022-08-11,August,3,22,False,online,"['1636', '1647']",13,324.5
cust_05,2022-08-12,August,3,22,False,online,['1711'],1,33.5
cust_05,2022-08-15,August,3,22,False,online,['1639'],1,21.5
cust_05,2022-08-16,August,3,22,False,online,['1789'],8,280.0
cust_05,2022-08-18,August,3,22,False,in-store,['1713'],10,380.0
cust_05,2022-08-20,August,3,22,True,online,['1643'],9,288.0
cust_05,2022-08-22,August,3,22,False,online,['1697'],1,12.5
cust_05,2022-08-24,August,3,22,False,in-store,['1627'],2,25.0
cust_05,2022-08-27,August,3,22,True,online,['1658'],3,42.0
cust_05,2022-09-02,September,3,22,False,online,['1713'],9,342.0
cust_05,2022-09-06,September,3,22,False,online,['1764'],5,107.5
cust_05,2022-09-09,September,3,22,False,in-store,['1602'],7,203.0
cust_05,2022-09-11,September,3,22,True,in-store,['1746'],9,207.0
cust_05,2022-09-14,September,3,22,False,online,['1762'],10,395.0
cust_05,2022-09-17,September,3,22,True,online,['1606'],10,200.0
cust_05,2022-09-20,September,3,22,False,online,['1714'],4,20.0
cust_05,2022-09-21,September,3,22,False,online,['1695'],9,180.0
cust_05,2022-09-22,September,3,22,False,in-store,['1769'],7,266.0
cust_05,2022-09-24,September,3,22,True,in-store,['1717'],5,107.5
cust_05,2022-09-26,September,3,22,False,in-store,['1658'],9,126.0
cust_05,2022-09-27,September,3,22,False,in-store,['1613'],3,118.5
cust_05,2022-09-28,September,3,22,False,in-store,['1667'],9,85.5
cust_05,2022-09-29,September,3,22,False,in-store,"['1623', '1754']",6,238.5
cust_05,2022-09-30,September,3,22,False,online,['1623'],4,164.0
cust_05,2022-10-02,October,4,22,True,in-store,['1713'],7,266.0
cust_05,2022-10-02,October,4,22,True,online,['1605'],7,87.5
cust_05,2022-10-03,October,4,22,False,in-store,['1637'],3,46.5
cust_05,2022-10-04,October,4,22,False,online,['1754'],6,201.0
cust_05,2022-10-07,October,4,22,False,online,['1637'],7,108.5
cust_05,2022-10-08,October,4,22,True,in-store,['1615'],4,116.0
cust_05,2022-10-13,October,4,22,False,online,['1719'],8,184.0
cust_05,2022-10-15,October,4,22,True,in-store,['1638'],6,48.0
cust_05,2022-10-19,October,4,22,False,in-store,['1679'],10,170.0
cust_05,2022-10-21,October,4,22,False,in-store,['1626'],4,80.0
cust_05,2022-10-22,October,4,22,True,in-store,['1774'],7,140.0
cust_05,2022-10-23,October,4,22,True,online,['1781'],9,126.0
cust_05,2022-10-24,October,4,22,False,online,['1610'],3,24.0
cust_05,2022-10-26,October,4,22,False,in-store,['1621'],4,98.0
cust_05,2022-10-26,October,4,22,False,online,['1639'],10,215.0
cust_05,2022-10-28,October,4,22,False,in-store,['1773'],8,136.0
cust_05,2022-10-28,October,4,22,False,online,['1655'],8,40.0
cust_05,2022-10-30,October,4,22,True,online,"['1644', '1650']",11,409.0
cust_05,2022-10-31,October,4,22,False,online,['1702'],8,52.0
cust_05,2022-11-01,November,4,23,False,in-store,['1775'],3,91.5
cust_05,2022-11-13,November,4,23,True,online,['1762'],1,39.5
cust_05,2022-11-15,November,4,23,False,in-store,['1622'],4,134.0
cust_05,2022-11-18,November,4,23,False,online,['1678'],7,77.0
cust_05,2022-11-25,November,4,23,False,in-store,"['1702', '1622']",8,187.0
cust_05,2022-11-26,November,4,23,True,online,['1714'],8,40.0
cust_05,2022-11-28,November,4,23,False,in-store,['1665'],5,197.5
cust_05,2022-11-28,November,4,23,False,online,['1737'],7,161.0
cust_05,2022-12-02,December,4,23,False,in-store,['1610'],4,32.0
cust_05,2022-12-02,December,4,23,False,online,"['1692', '1742']",11,322.0
cust_05,2022-12-04,December,4,23,True,in-store,['1761'],5,62.5
cust_05,2022-12-04,December,4,23,True,online,['1700'],8,124.0
cust_05,2022-12-10,December,4,23,True,online,['1604'],9,247.5
cust_05,2022-12-13,December,4,23,False,in-store,['1672'],2,25.0
cust_05,2022-12-22,December,4,23,False,in-store,['1679'],7,119.0
cust_05,2022-12-23,December,4,23,False,in-store,['1664'],4,140.0
cust_05,2022-12-26,December,4,23,False,online,['1693'],3,15.0
cust_05,2023-01-01,January,1,23,True,in-store,['1707'],5,152.5
cust_05,2023-01-01,January,1,23,True,online,['1635'],3,55.5
cust_05,2023-01-03,January,1,23,False,in-store,['1762'],6,237.0
cust_05,2023-01-04,January,1,23,False,online,['1694'],6,48.0
cust_05,2023-01-08,January,1,23,True,in-store,['1651'],10,65.0
cust_05,2023-01-08,January,1,23,True,online,['1658'],1,14.0
cust_05,2023-01-10,January,1,23,False,in-store,"['1746', '1614']",9,220.5
cust_05,2023-01-11,January,1,23,False,in-store,['1718'],9,328.5
cust_05,2023-01-12,January,1,23,False,online,['1709'],2,58.0
cust_05,2023-01-13,January,1,23,False,online,['1603'],5,107.5
cust_05,2023-01-16,January,1,23,False,in-store,['1653'],3,64.5
cust_05,2023-01-18,January,1,23,False,in-store,['1683'],10,380.0
cust_05,2023-01-18,January,1,23,False,online,['1629'],3,123.0
cust_05,2023-01-22,January,1,23,True,in-store,['1741'],2,67.0
cust_05,2023-01-24,January,1,23,False,in-store,['1658'],3,42.0
cust_05,2023-01-25,January,1,23,False,online,['1737'],1,23.0
cust_05,2023-02-02,February,1,23,False,online,['1737'],9,207.0
cust_05,2023-02-03,February,1,23,False,online,"['1746', '1761']",11,148.0
cust_05,2023-02-06,February,1,23,False,in-store,['1700'],10,155.0
cust_05,2023-02-08,February,1,23,False,in-store,['1706'],2,64.0
cust_05,2023-02-08,February,1,23,False,online,['1642'],7,77.0
cust_05,2023-02-13,February,1,23,False,in-store,['1761'],2,25.0
cust_05,2023-02-15,February,1,23,False,in-store,['1623'],7,287.0
cust_05,2023-02-16,February,1,23,False,in-store,['1705'],5,122.5
cust_05,2023-02-20,February,1,23,False,online,['1615'],3,87.0
cust_05,2023-02-21,February,1,23,False,online,['1659'],10,335.0
cust_05,2023-02-22,February,1,23,False,in-store,['1644'],5,190.0
cust_05,2023-02-24,February,1,23,False,online,['1709'],8,232.0
cust_05,2023-02-27,February,1,23,False,online,"['1623', '1700']",7,185.0
cust_05,2023-02-28,February,1,23,False,in-store,['1623'],2,82.0
cust_05,2023-03-04,March,1,23,True,in-store,['1716'],9,369.0
cust_05,2023-03-06,March,1,23,False,in-store,['1637'],4,62.0
cust_05,2023-03-07,March,1,23,False,online,['1640'],8,220.0
cust_05,2023-03-10,March,1,23,False,online,['1757'],1,21.5
cust_05,2023-03-16,March,1,23,False,online,['1689'],10,50.0
cust_05,2023-03-18,March,1,23,True,in-store,['1672'],6,75.0
cust_05,2023-03-21,March,1,23,False,in-store,['1691'],7,45.5
cust_05,2023-03-21,March,1,23,False,online,['1602'],10,290.0
cust_05,2023-03-22,March,1,23,False,in-store,['1695'],3,60.0
cust_05,2023-03-23,March,1,23,False,online,['1734'],10,50.0
cust_05,2023-03-27,March,1,23,False,online,['1668'],4,98.0
cust_05,2023-03-29,March,1,23,False,online,['1682'],2,31.0
cust_05,2023-04-01,April,2,23,True,in-store,['1758'],2,52.0
cust_05,2023-04-08,April,2,23,True,in-store,['1766'],7,266.0
cust_05,2023-04-09,April,2,23,True,in-store,['1744'],5,145.0
cust_05,2023-04-11,April,2,23,False,online,['1666'],4,62.0
cust_05,2023-04-12,April,2,23,False,in-store,['1622'],10,335.0
cust_05,2023-04-14,April,2,23,False,in-store,['1759'],5,55.0
cust_05,2023-04-16,April,2,23,True,online,['1682'],9,139.5
cust_05,2023-04-21,April,2,23,False,in-store,['1754'],6,201.0
cust_05,2023-04-24,April,2,23,False,in-store,['1646'],9,234.0
cust_05,2023-04-27,April,2,23,False,in-store,"['1683', '1691']",7,171.5
cust_05,2023-04-27,April,2,23,False,online,['1715'],9,288.0
cust_05,2023-04-28,April,2,23,False,in-store,['1637'],9,139.5
cust_05,2023-04-29,April,2,23,True,online,['1645'],5,70.0
cust_05,2023-05-04,May,2,23,False,online,['1767'],6,237.0
cust_05,2023-05-08,May,2,23,False,online,['1716'],6,246.0
cust_05,2023-05-15,May,2,23,False,in-store,['1647'],1,12.5
cust_05,2023-05-16,May,2,23,False,online,['1642'],1,11.0
cust_05,2023-05-18,May,2,23,False,in-store,['1726'],8,328.0
cust_05,2023-05-18,May,2,23,False,online,['1695'],5,100.0
cust_05,2023-05-20,May,2,23,True,in-store,['1665'],4,158.0
cust_05,2023-05-22,May,2,23,False,online,['1679'],7,119.0
cust_05,2023-05-24,May,2,23,False,online,"['1702', '1761']",11,125.5
cust_05,2023-05-28,May,2,23,True,in-store,"['1658', '1614']",9,207.0
cust_05,2023-05-28,May,2,23,True,online,['1647'],2,25.0
cust_05,2023-05-31,May,2,23,False,in-store,['1665'],3,118.5
cust_05,2023-06-03,June,2,23,True,online,['1730'],10,260.0
cust_05,2023-06-04,June,2,23,True,online,['1721'],8,328.0
cust_05,2023-06-12,June,2,23,False,in-store,['1621'],4,98.0
cust_05,2023-06-16,June,2,23,False,online,['1727'],3,51.0
cust_05,2023-06-17,June,2,23,True,in-store,['1755'],2,25.0
cust_05,2023-06-19,June,2,23,False,online,['1778'],6,48.0
cust_05,2023-06-21,June,2,23,False,in-store,"['1755', '1679']",12,186.0
cust_05,2023-06-22,June,2,23,False,online,['1660'],1,33.5
cust_05,2023-06-26,June,2,23,False,online,['1676'],8,124.0
cust_05,2023-07-02,July,3,23,True,in-store,['1779'],3,24.0
cust_05,2023-07-03,July,3,23,False,in-store,['1695'],6,120.0
cust_05,2023-07-04,July,3,23,False,online,['1699'],8,280.0
cust_05,2023-07-05,July,3,23,False,in-store,['1669'],2,19.0
cust_05,2023-07-06,July,3,23,False,online,['1651'],4,26.0
cust_05,2023-07-10,July,3,23,False,online,"['1647', '1706']",3,76.5
cust_05,2023-07-12,July,3,23,False,in-store,['1711'],7,234.5
cust_05,2023-07-13,July,3,23,False,online,['1726'],8,328.0
cust_05,2023-07-15,July,3,23,True,in-store,['1785'],3,123.0
cust_05,2023-07-16,July,3,23,True,in-store,['1719'],6,138.0
cust_05,2023-07-17,July,3,23,False,in-store,['1760'],3,91.5
cust_05,2023-07-20,July,3,23,False,online,['1692'],6,183.0
cust_05,2023-07-21,July,3,23,False,in-store,['1689'],7,35.0
cust_05,2023-07-21,July,3,23,False,online,"['1673', '1622']",4,135.5
cust_05,2023-07-23,July,3,23,True,in-store,['1656'],8,76.0
cust_05,2023-07-25,July,3,23,False,in-store,['1781'],6,84.0
cust_05,2023-07-25,July,3,23,False,online,['1746'],2,46.0
cust_05,2023-07-27,July,3,23,False,online,['1700'],9,139.5
cust_05,2023-07-28,July,3,23,False,in-store,['1661'],3,60.0
cust_05,2023-07-29,July,3,23,True,in-store,['1645'],9,126.0
cust_05,2023-07-30,July,3,23,True,in-store,['1721'],9,369.0
cust_05,2023-08-01,August,3,23,False,online,['1660'],8,268.0
cust_05,2023-08-02,August,3,23,False,in-store,['1764'],7,150.5
cust_05,2023-08-02,August,3,23,False,online,['1672'],5,62.5
cust_05,2023-08-04,August,3,23,False,online,['1655'],10,50.0
cust_05,2023-08-06,August,3,23,True,in-store,"['1616', '1754']",9,259.5
cust_05,2023-08-06,August,3,23,True,online,"['1658', '1664']",4,119.0
cust_05,2023-08-08,August,3,23,False,in-store,['1702'],1,6.5
cust_05,2023-08-11,August,3,23,False,in-store,['1724'],6,129.0
cust_05,2023-08-15,August,3,23,False,online,['1612'],9,58.5
cust_05,2023-08-19,August,3,23,True,online,['1622'],2,67.0
cust_05,2023-08-22,August,3,23,False,online,['1637'],6,93.0
cust_05,2023-08-24,August,3,23,False,online,['1737'],7,161.0
cust_05,2023-08-27,August,3,23,True,online,['1764'],10,215.0
cust_05,2023-08-29,August,3,23,False,in-store,['1775'],5,152.5
cust_05,2023-08-31,August,3,23,False,in-store,"['1726', '1683']",13,521.0
cust_05,2023-09-09,September,3,23,True,online,['1715'],3,96.0
cust_05,2023-09-12,September,3,23,False,online,['1609'],10,365.0
cust_05,2023-09-13,September,3,23,False,online,['1746'],8,184.0
cust_05,2023-09-15,September,3,23,False,online,['1615'],5,145.0
cust_05,2023-09-16,September,3,23,True,in-store,['1735'],6,174.0
cust_05,2023-09-18,September,3,23,False,in-store,['1682'],8,124.0
cust_05,2023-09-21,September,3,23,False,in-store,['1655'],1,5.0
cust_05,2023-09-22,September,3,23,False,in-store,"['1680', '1720']",17,553.0
cust_05,2023-09-24,September,3,23,True,in-store,['1707'],7,213.5
cust_05,2023-09-25,September,3,23,False,in-store,"['1647', '1702', '1738']",5,52.0
cust_05,2023-09-27,September,3,23,False,in-store,['1772'],10,260.0
cust_05,2023-09-28,September,3,23,False,in-store,['1735'],1,29.0
cust_05,2023-10-03,October,4,23,False,in-store,['1617'],10,140.0
cust_05,2023-10-10,October,4,23,False,in-store,['1700'],4,62.0
cust_05,2023-10-12,October,4,23,False,in-store,['1640'],7,192.5
cust_05,2023-10-16,October,4,23,False,online,['1621'],7,171.5
cust_05,2023-10-20,October,4,23,False,online,['1705'],7,171.5
cust_05,2023-10-23,October,4,23,False,online,['1677'],4,74.0
cust_05,2023-10-24,October,4,23,False,in-store,['1670'],3,28.5
cust_05,2023-10-26,October,4,23,False,online,['1715'],1,32.0
cust_05,2023-10-31,October,4,23,False,in-store,['1729'],8,88.0
cust_05,2023-10-31,October,4,23,False,online,['1762'],3,118.5
cust_05,2023-11-01,November,4,24,False,online,"['1615', '1757', '1606']",16,416.0
cust_05,2023-11-08,November,4,24,False,in-store,['1718'],2,73.0
cust_05,2023-11-09,November,4,24,False,in-store,['1717'],2,43.0
cust_05,2023-11-10,November,4,24,False,in-store,['1643'],5,160.0
cust_05,2023-11-11,November,4,24,True,online,['1737'],3,69.0
cust_05,2023-11-16,November,4,24,False,in-store,['1723'],1,5.0
cust_05,2023-11-17,November,4,24,False,online,['1661'],1,20.0
cust_05,2023-11-18,November,4,24,True,online,['1732'],7,56.0
cust_05,2023-11-22,November,4,24,False,online,"['1643', '1732']",8,208.0
cust_05,2023-11-24,November,4,24,False,online,"['1725', '1670']",5,50.5
cust_05,2023-11-26,November,4,24,True,in-store,['1780'],7,224.0
cust_05,2023-11-30,November,4,24,False,in-store,['1699'],9,315.0
cust_05,2023-12-05,December,4,24,False,online,['1694'],8,64.0
cust_05,2023-12-06,December,4,24,False,online,['1661'],10,200.0
cust_05,2023-12-09,December,4,24,True,online,"['1675', '1746']",9,225.0
cust_05,2023-12-15,December,4,24,False,in-store,['1636'],10,395.0
cust_05,2023-12-16,December,4,24,True,in-store,['1648'],2,79.0
cust_05,2023-12-19,December,4,24,False,in-store,['1640'],9,247.5
cust_05,2023-12-22,December,4,24,False,in-store,['1668'],10,245.0
cust_05,2023-12-29,December,4,24,False,in-store,['1721'],5,205.0
cust_05,2023-12-30,December,4,24,True,online,['1604'],2,55.0
cust_05,2023-12-31,December,4,24,True,online,['1678'],6,66.0
cust_05,2024-01-05,January,1,24,False,online,['1661'],2,40.0
cust_05,2024-01-06,January,1,24,True,in-store,['1794'],1,21.5
cust_05,2024-01-07,January,1,24,True,in-store,['1724'],10,215.0
cust_05,2024-01-07,January,1,24,True,online,"['1668', '1781']",16,297.5
cust_05,2024-01-09,January,1,24,False,in-store,['1616'],5,115.0
cust_05,2024-01-14,January,1,24,True,in-store,['1789'],2,70.0
cust_05,2024-01-17,January,1,24,False,online,['1617'],8,112.0
cust_05,2024-01-20,January,1,24,True,in-store,['1692'],5,152.5
cust_05,2024-01-23,January,1,24,False,in-store,['1795'],5,92.5
cust_05,2024-01-28,January,1,24,True,in-store,['1601'],3,55.5
cust_05,2024-01-29,January,1,24,False,online,['1624'],6,147.0
cust_05,2024-01-31,January,1,24,False,in-store,['1626'],2,40.0
cust_05,2024-02-06,February,1,24,False,online,"['1639', '1661']",4,83.0
cust_05,2024-02-07,February,1,24,False,in-store,"['1678', '1769']",4,71.0
cust_05,2024-02-10,February,1,24,True,in-store,['1625'],10,365.0
cust_05,2024-02-14,February,1,24,False,in-store,['1673'],5,175.0
cust_05,2024-02-17,February,1,24,True,online,['1660'],6,201.0
cust_05,2024-02-18,February,1,24,True,online,"['1721', '1791']",17,457.0
cust_05,2024-02-19,February,1,24,False,in-store,['1642'],7,77.0
cust_05,2024-02-19,February,1,24,False,online,['1609'],2,73.0
cust_05,2024-02-21,February,1,24,False,in-store,['1668'],4,98.0
cust_05,2024-02-23,February,1,24,False,in-store,['1794'],6,129.0
cust_05,2024-02-25,February,1,24,True,in-store,['1745'],9,139.5
cust_05,2024-02-25,February,1,24,True,online,['1695'],5,100.0
cust_05,2024-02-27,February,1,24,False,online,['1769'],8,304.0
cust_05,2024-03-01,March,1,24,False,in-store,['1686'],2,67.0
cust_05,2024-03-02,March,1,24,True,online,['1781'],9,126.0
cust_05,2024-03-08,March,1,24,False,in-store,['1731'],2,52.0
cust_05,2024-03-10,March,1,24,True,online,['1783'],3,55.5
cust_05,2024-03-11,March,1,24,False,in-store,['1685'],2,64.0
cust_05,2024-03-12,March,1,24,False,in-store,"['1636', '1677']",5,113.5
cust_05,2024-03-17,March,1,24,True,online,['1624'],2,49.0
cust_05,2024-03-18,March,1,24,False,in-store,['1683'],6,228.0
cust_05,2024-03-19,March,1,24,False,online,"['1615', '1682']",9,247.5
cust_05,2024-03-21,March,1,24,False,online,['1690'],10,395.0
cust_05,2024-03-22,March,1,24,False,online,"['1624', '1686']",16,473.0
cust_05,2024-03-24,March,1,24,True,online,['1747'],6,66.0
cust_05,2024-04-01,April,2,24,False,in-store,['1740'],1,29.0
cust_05,2024-04-03,April,2,24,False,online,['1740'],9,261.0
cust_05,2024-04-06,April,2,24,True,online,['1705'],5,122.5
cust_05,2024-04-10,April,2,24,False,in-store,['1683'],5,190.0
cust_05,2024-04-13,April,2,24,True,in-store,"['1668', '1799']",13,236.0
cust_05,2024-04-18,April,2,24,False,in-store,['1622'],9,301.5
cust_05,2024-04-18,April,2,24,False,online,['1617'],2,28.0
cust_05,2024-04-20,April,2,24,True,in-store,['1746'],6,138.0
cust_05,2024-04-25,April,2,24,False,in-store,['1668'],1,24.5
cust_05,2024-05-01,May,2,24,False,online,['1753'],5,122.5
cust_05,2024-05-03,May,2,24,False,in-store,['1762'],9,355.5
cust_05,2024-05-04,May,2,24,True,online,['1705'],2,49.0
cust_05,2024-05-05,May,2,24,True,online,['1654'],8,244.0
cust_05,2024-05-11,May,2,24,True,in-store,['1711'],1,33.5
cust_05,2024-05-12,May,2,24,True,in-store,['1758'],10,260.0
cust_05,2024-05-12,May,2,24,True,online,['1781'],5,70.0
cust_05,2024-05-13,May,2,24,False,in-store,['1703'],1,14.0
cust_05,2024-05-14,May,2,24,False,online,['1710'],6,156.0
cust_05,2024-05-16,May,2,24,False,online,['1635'],6,111.0
cust_05,2024-05-17,May,2,24,False,in-store,['1751'],10,320.0
cust_05,2024-05-19,May,2,24,True,online,"['1641', '1769']",11,334.0
cust_05,2024-05-25,May,2,24,True,in-store,['1747'],9,99.0
cust_05,2024-05-26,May,2,24,True,in-store,['1694'],4,32.0
cust_05,2024-05-27,May,2,24,False,in-store,['1761'],5,62.5
cust_05,2024-05-30,May,2,24,False,online,['1734'],1,5.0
cust_05,2024-06-02,June,2,24,True,online,['1632'],2,40.0
cust_05,2024-06-03,June,2,24,False,in-store,['1757'],3,64.5
cust_05,2024-06-03,June,2,24,False,online,['1702'],8,52.0
cust_05,2024-06-04,June,2,24,False,in-store,['1701'],5,115.0
cust_05,2024-06-05,June,2,24,False,in-store,['1708'],6,120.0
cust_05,2024-06-05,June,2,24,False,online,"['1711', '1707', '1709']",17,538.0
cust_05,2024-06-09,June,2,24,True,in-store,['1724'],10,215.0
cust_05,2024-06-21,June,2,24,False,in-store,['1770'],2,52.0
cust_05,2024-06-27,June,2,24,False,in-store,"['1718', '1787']",17,515.5
cust_05,2024-06-27,June,2,24,False,online,['1741'],4,134.0
cust_05,2024-07-03,July,3,24,False,in-store,['1697'],2,25.0
